Serial_number:
1024481
Project ID:
CWS_2014
Location:
NFY
Level
UNIT: m
Offset: 0.000000 m
Altitude: 715.000000 m
Temperature
UNIT: Deg C
Date,Time,ms,Level,Temperature
2015/06/06,16:45:00,0,-8.4335,0
2015/06/06,17:00:00,0,-8.4344,0
2015/06/06,17:15:00,0,-8.4359,0
2015/06/06,17:30:00,0,-8.4327,0
2015/06/06,17:45:00,0,-8.4342,0
2015/06/06,18:00:00,0,-8.4338,0
2015/06/06,18:15:00,0,-8.4339,0
2015/06/06,18:30:00,0,-8.4344,0
2015/06/06,18:45:00,0,-8.4370,0
2015/06/06,19:00:00,0,-8.4346,0
2015/06/06,19:15:00,0,-8.4386,0
2015/06/06,19:30:00,0,-8.4358,0
2015/06/06,19:45:00,0,-8.4383,0
2015/06/06,20:00:00,0,-8.4377,0
2015/06/06,20:15:00,0,-8.4392,0
2015/06/06,20:30:00,0,-8.4353,0
2015/06/06,20:45:00,0,-8.4383,0
2015/06/06,21:00:00,0,-8.4363,0
2015/06/06,21:15:00,0,-8.4347,0
2015/06/06,21:30:00,0,-8.4387,0
2015/06/06,21:45:00,0,-8.4415,0
2015/06/06,22:00:00,0,-8.4384,0
2015/06/06,22:15:00,0,-8.4388,0
2015/06/06,22:30:00,0,-8.4402,0
2015/06/06,22:45:00,0,-8.4381,0
2015/06/06,23:00:00,0,-8.4418,0
2015/06/06,23:15:00,0,-8.4418,0
2015/06/06,23:30:00,0,-8.4412,0
2015/06/06,23:45:00,0,-8.4400,0
2015/06/07,00:00:00,0,-8.4397,0
2015/06/07,00:15:00,0,-8.4416,0
2015/06/07,00:30:00,0,-8.4418,0
2015/06/07,00:45:00,0,-8.4428,0
2015/06/07,01:00:00,0,-8.4428,0
2015/06/07,01:15:00,0,-8.4453,0
2015/06/07,01:30:00,0,-8.4417,0
2015/06/07,01:45:00,0,-8.4437,0
2015/06/07,02:00:00,0,-8.4452,0
2015/06/07,02:15:00,0,-8.4426,0
2015/06/07,02:30:00,0,-8.4441,0
2015/06/07,02:45:00,0,-8.4418,0
2015/06/07,03:00:00,0,-8.4424,0
2015/06/07,03:15:00,0,-8.4443,0
2015/06/07,03:30:00,0,-8.4448,0
2015/06/07,03:45:00,0,-8.4454,0
2015/06/07,04:00:00,0,-8.4452,0
2015/06/07,04:15:00,0,-8.4458,0
2015/06/07,04:30:00,0,-8.4451,0
2015/06/07,04:45:00,0,-8.4428,0
2015/06/07,05:00:00,0,-8.4471,0
2015/06/07,05:15:00,0,-8.4470,0
2015/06/07,05:30:00,0,-8.4443,0
2015/06/07,05:45:00,0,-8.4456,0
2015/06/07,06:00:00,0,-8.4455,0
2015/06/07,06:15:00,0,-8.4469,0
2015/06/07,06:30:00,0,-8.4458,0
2015/06/07,06:45:00,0,-8.4455,0
2015/06/07,07:00:00,0,-8.4454,0
2015/06/07,07:15:00,0,-8.4433,0
2015/06/07,07:30:00,0,-8.4461,0
2015/06/07,07:45:00,0,-8.4448,0
2015/06/07,08:00:00,0,-8.4441,0
2015/06/07,08:15:00,0,-8.4456,0
2015/06/07,08:30:00,0,-8.4484,0
2015/06/07,08:45:00,0,-8.4436,0
2015/06/07,09:00:00,0,-8.4442,0
2015/06/07,09:15:00,0,-8.4445,0
2015/06/07,09:30:00,0,-8.4443,0
2015/06/07,09:45:00,0,-8.4436,0
2015/06/07,10:00:00,0,-8.4435,0
2015/06/07,10:15:00,0,-8.4439,0
2015/06/07,10:30:00,0,-8.4429,0
2015/06/07,10:45:00,0,-8.4442,0
2015/06/07,11:00:00,0,-8.4440,0
2015/06/07,11:15:00,0,-8.4449,0
2015/06/07,11:30:00,0,-8.4430,0
2015/06/07,11:45:00,0,-8.4438,0
2015/06/07,12:00:00,0,-8.4445,0
2015/06/07,12:15:00,0,-8.4436,0
2015/06/07,12:30:00,0,-8.4431,0
2015/06/07,12:45:00,0,-8.4446,0
2015/06/07,13:00:00,0,-8.4420,0
2015/06/07,13:15:00,0,-8.4419,0
2015/06/07,13:30:00,0,-8.4421,0
2015/06/07,13:45:00,0,-8.4426,0
2015/06/07,14:00:00,0,-8.4424,0
2015/06/07,14:15:00,0,-8.4406,0
2015/06/07,14:30:00,0,-8.4412,0
2015/06/07,14:45:00,0,-8.4431,0
2015/06/07,15:00:00,0,-8.4401,0
2015/06/07,15:15:00,0,-8.4400,0
2015/06/07,15:30:00,0,-8.4403,0
2015/06/07,15:45:00,0,-8.4424,0
2015/06/07,16:00:00,0,-8.4420,0
2015/06/07,16:15:00,0,-8.4410,0
2015/06/07,16:30:00,0,-8.4415,0
2015/06/07,16:45:00,0,-8.4422,0
2015/06/07,17:00:00,0,-8.4423,0
2015/06/07,17:15:00,0,-8.4414,0
2015/06/07,17:30:00,0,-8.4436,0
2015/06/07,17:45:00,0,-8.4433,0
2015/06/07,18:00:00,0,-8.4464,0
2015/06/07,18:15:00,0,-8.4433,0
2015/06/07,18:30:00,0,-8.4443,0
2015/06/07,18:45:00,0,-8.4474,0
2015/06/07,19:00:00,0,-8.4457,0
2015/06/07,19:15:00,0,-8.4469,0
2015/06/07,19:30:00,0,-8.4447,0
2015/06/07,19:45:00,0,-8.4456,0
2015/06/07,20:00:00,0,-8.4469,0
2015/06/07,20:15:00,0,-8.4453,0
2015/06/07,20:30:00,0,-8.4454,0
2015/06/07,20:45:00,0,-8.4452,0
2015/06/07,21:00:00,0,-8.4481,0
2015/06/07,21:15:00,0,-8.4471,0
2015/06/07,21:30:00,0,-8.4475,0
2015/06/07,21:45:00,0,-8.4476,0
2015/06/07,22:00:00,0,-8.4469,0
2015/06/07,22:15:00,0,-8.4493,0
2015/06/07,22:30:00,0,-8.4468,0
2015/06/07,22:45:00,0,-8.4495,0
2015/06/07,23:00:00,0,-8.4503,0
2015/06/07,23:15:00,0,-8.4485,0
2015/06/07,23:30:00,0,-8.4490,0
2015/06/07,23:45:00,0,-8.4519,0
2015/06/08,00:00:00,0,-8.4534,0
2015/06/08,00:15:00,0,-8.4525,0
2015/06/08,00:30:00,0,-8.4518,0
2015/06/08,00:45:00,0,-8.4528,0
2015/06/08,01:00:00,0,-8.4521,0
2015/06/08,01:15:00,0,-8.4547,0
2015/06/08,01:30:00,0,-8.4527,0
2015/06/08,01:45:00,0,-8.4522,0
2015/06/08,02:00:00,0,-8.4526,0
2015/06/08,02:15:00,0,-8.4558,0
2015/06/08,02:30:00,0,-8.4540,0
2015/06/08,02:45:00,0,-8.4521,0
2015/06/08,03:00:00,0,-8.4548,0
2015/06/08,03:15:00,0,-8.4523,0
2015/06/08,03:30:00,0,-8.4537,0
2015/06/08,03:45:00,0,-8.4549,0
2015/06/08,04:00:00,0,-8.4560,0
2015/06/08,04:15:00,0,-8.4538,0
2015/06/08,04:30:00,0,-8.4559,0
2015/06/08,04:45:00,0,-8.4555,0
2015/06/08,05:00:00,0,-8.4557,0
2015/06/08,05:15:00,0,-8.4565,0
2015/06/08,05:30:00,0,-8.4561,0
2015/06/08,05:45:00,0,-8.4553,0
2015/06/08,06:00:00,0,-8.4561,0
2015/06/08,06:15:00,0,-8.4571,0
2015/06/08,06:30:00,0,-8.4579,0
2015/06/08,06:45:00,0,-8.4581,0
2015/06/08,07:00:00,0,-8.4580,0
2015/06/08,07:15:00,0,-8.4554,0
2015/06/08,07:30:00,0,-8.4573,0
2015/06/08,07:45:00,0,-8.4604,0
2015/06/08,08:00:00,0,-8.4600,0
2015/06/08,08:15:00,0,-8.4604,0
2015/06/08,08:30:00,0,-8.4573,0
2015/06/08,08:45:00,0,-8.4560,0
2015/06/08,09:00:00,0,-8.4576,0
2015/06/08,09:15:00,0,-8.4566,0
2015/06/08,09:30:00,0,-8.4562,0
2015/06/08,09:45:00,0,-8.4568,0
2015/06/08,10:00:00,0,-8.4588,0
2015/06/08,10:15:00,0,-8.4562,0
2015/06/08,10:30:00,0,-8.4542,0
2015/06/08,10:45:00,0,-8.4558,0
2015/06/08,11:00:00,0,-8.4568,0
2015/06/08,11:15:00,0,-8.4548,0
2015/06/08,11:30:00,0,-8.4585,0
2015/06/08,11:45:00,0,-8.4573,0
2015/06/08,12:00:00,0,-8.4590,0
2015/06/08,12:15:00,0,-8.4543,0
2015/06/08,12:30:00,0,-8.4553,0
2015/06/08,12:45:00,0,-8.4537,0
2015/06/08,13:00:00,0,-8.4550,0
2015/06/08,13:15:00,0,-8.4544,0
2015/06/08,13:30:00,0,-8.4552,0
2015/06/08,13:45:00,0,-8.4526,0
2015/06/08,14:00:00,0,-8.4540,0
2015/06/08,14:15:00,0,-8.4554,0
2015/06/08,14:30:00,0,-8.4548,0
2015/06/08,14:45:00,0,-8.4525,0
2015/06/08,15:00:00,0,-8.4526,0
2015/06/08,15:15:00,0,-8.4549,0
2015/06/08,15:30:00,0,-8.4548,0
2015/06/08,15:45:00,0,-8.4552,0
2015/06/08,16:00:00,0,-8.4531,0
2015/06/08,16:15:00,0,-8.4546,0
2015/06/08,16:30:00,0,-8.4550,0
2015/06/08,16:45:00,0,-8.4539,0
2015/06/08,17:00:00,0,-8.4546,0
2015/06/08,17:15:00,0,-8.4560,0
2015/06/08,17:30:00,0,-8.4549,0
2015/06/08,17:45:00,0,-8.4557,0
2015/06/08,18:00:00,0,-8.4548,0
2015/06/08,18:15:00,0,-8.4562,0
2015/06/08,18:30:00,0,-8.4558,0
2015/06/08,18:45:00,0,-8.4561,0
2015/06/08,19:00:00,0,-8.4570,0
2015/06/08,19:15:00,0,-8.4569,0
2015/06/08,19:30:00,0,-8.4582,0
2015/06/08,19:45:00,0,-8.4565,0
2015/06/08,20:00:00,0,-8.4603,0
2015/06/08,20:15:00,0,-8.4605,0
2015/06/08,20:30:00,0,-8.4587,0
2015/06/08,20:45:00,0,-8.4619,0
2015/06/08,21:00:00,0,-8.4613,0
2015/06/08,21:15:00,0,-8.4618,0
2015/06/08,21:30:00,0,-8.4620,0
2015/06/08,21:45:00,0,-8.4610,0
2015/06/08,22:00:00,0,-8.4612,0
2015/06/08,22:15:00,0,-8.4621,0
2015/06/08,22:30:00,0,-8.4620,0
2015/06/08,22:45:00,0,-8.4624,0
2015/06/08,23:00:00,0,-8.4625,0
2015/06/08,23:15:00,0,-8.4622,0
2015/06/08,23:30:00,0,-8.4640,0
2015/06/08,23:45:00,0,-8.4623,0
2015/06/09,00:00:00,0,-8.4621,0
2015/06/09,00:15:00,0,-8.4628,0
2015/06/09,00:30:00,0,-8.4619,0
2015/06/09,00:45:00,0,-8.4628,0
2015/06/09,01:00:00,0,-8.4631,0
2015/06/09,01:15:00,0,-8.4659,0
2015/06/09,01:30:00,0,-8.4641,0
2015/06/09,01:45:00,0,-8.4643,0
2015/06/09,02:00:00,0,-8.4656,0
2015/06/09,02:15:00,0,-8.4667,0
2015/06/09,02:30:00,0,-8.4671,0
2015/06/09,02:45:00,0,-8.4639,0
2015/06/09,03:00:00,0,-8.4661,0
2015/06/09,03:15:00,0,-8.4663,0
2015/06/09,03:30:00,0,-8.4667,0
2015/06/09,03:45:00,0,-8.4649,0
2015/06/09,04:00:00,0,-8.4659,0
2015/06/09,04:15:00,0,-8.4662,0
2015/06/09,04:30:00,0,-8.4659,0
2015/06/09,04:45:00,0,-8.4667,0
2015/06/09,05:00:00,0,-8.4693,0
2015/06/09,05:15:00,0,-8.4674,0
2015/06/09,05:30:00,0,-8.4644,0
2015/06/09,05:45:00,0,-8.4693,0
2015/06/09,06:00:00,0,-8.4691,0
2015/06/09,06:15:00,0,-8.4658,0
2015/06/09,06:30:00,0,-8.4677,0
2015/06/09,06:45:00,0,-8.4691,0
2015/06/09,07:00:00,0,-8.4670,0
2015/06/09,07:15:00,0,-8.4671,0
2015/06/09,07:30:00,0,-8.4686,0
2015/06/09,07:45:00,0,-8.4672,0
2015/06/09,08:00:00,0,-8.4691,0
2015/06/09,08:15:00,0,-8.4694,0
2015/06/09,08:30:00,0,-8.4694,0
2015/06/09,08:45:00,0,-8.4680,0
2015/06/09,09:00:00,0,-8.4683,0
2015/06/09,09:15:00,0,-8.4676,0
2015/06/09,09:30:00,0,-8.4694,0
2015/06/09,09:45:00,0,-8.4667,0
2015/06/09,10:00:00,0,-8.4679,0
2015/06/09,10:15:00,0,-8.4671,0
2015/06/09,10:30:00,0,-8.4641,0
2015/06/09,10:45:00,0,-8.4666,0
2015/06/09,11:00:00,0,-8.4683,0
2015/06/09,11:15:00,0,-8.4665,0
2015/06/09,11:30:00,0,-8.4653,0
2015/06/09,11:45:00,0,-8.4654,0
2015/06/09,12:00:00,0,-8.4654,0
2015/06/09,12:15:00,0,-8.4668,0
2015/06/09,12:30:00,0,-8.4665,0
2015/06/09,12:45:00,0,-8.4642,0
2015/06/09,13:00:00,0,-8.4635,0
2015/06/09,13:15:00,0,-8.4678,0
2015/06/09,13:30:00,0,-8.4645,0
2015/06/09,13:45:00,0,-8.4650,0
2015/06/09,14:00:00,0,-8.4640,0
2015/06/09,14:15:00,0,-8.4635,0
2015/06/09,14:30:00,0,-8.4624,0
2015/06/09,14:45:00,0,-8.4665,0
2015/06/09,15:00:00,0,-8.4641,0
2015/06/09,15:15:00,0,-8.4642,0
2015/06/09,15:30:00,0,-8.4655,0
2015/06/09,15:45:00,0,-8.4647,0
2015/06/09,16:00:00,0,-8.4648,0
2015/06/09,16:15:00,0,-8.4640,0
2015/06/09,16:30:00,0,-8.4676,0
2015/06/09,16:45:00,0,-8.4635,0
2015/06/09,17:00:00,0,-8.4656,0
2015/06/09,17:15:00,0,-8.4671,0
2015/06/09,17:30:00,0,-8.4671,0
2015/06/09,17:45:00,0,-8.4652,0
2015/06/09,18:00:00,0,-8.4662,0
2015/06/09,18:15:00,0,-8.4666,0
2015/06/09,18:30:00,0,-8.4690,0
2015/06/09,18:45:00,0,-8.4670,0
2015/06/09,19:00:00,0,-8.4665,0
2015/06/09,19:15:00,0,-8.4667,0
2015/06/09,19:30:00,0,-8.4661,0
2015/06/09,19:45:00,0,-8.4663,0
2015/06/09,20:00:00,0,-8.4652,0
2015/06/09,20:15:00,0,-8.4662,0
2015/06/09,20:30:00,0,-8.4662,0
2015/06/09,20:45:00,0,-8.4677,0
2015/06/09,21:00:00,0,-8.4679,0
2015/06/09,21:15:00,0,-8.4684,0
2015/06/09,21:30:00,0,-8.4682,0
2015/06/09,21:45:00,0,-8.4685,0
2015/06/09,22:00:00,0,-8.4692,0
2015/06/09,22:15:00,0,-8.4695,0
2015/06/09,22:30:00,0,-8.4677,0
2015/06/09,22:45:00,0,-8.4682,0
2015/06/09,23:00:00,0,-8.4670,0
2015/06/09,23:15:00,0,-8.4693,0
2015/06/09,23:30:00,0,-8.4681,0
2015/06/09,23:45:00,0,-8.4698,0
2015/06/10,00:00:00,0,-8.4682,0
2015/06/10,00:15:00,0,-8.4685,0
2015/06/10,00:30:00,0,-8.4710,0
2015/06/10,00:45:00,0,-8.4678,0
2015/06/10,01:00:00,0,-8.4678,0
2015/06/10,01:15:00,0,-8.4693,0
2015/06/10,01:30:00,0,-8.4680,0
2015/06/10,01:45:00,0,-8.4679,0
2015/06/10,02:00:00,0,-8.4686,0
2015/06/10,02:15:00,0,-8.4713,0
2015/06/10,02:30:00,0,-8.4709,0
2015/06/10,02:45:00,0,-8.4683,0
2015/06/10,03:00:00,0,-8.4686,0
2015/06/10,03:15:00,0,-8.4681,0
2015/06/10,03:30:00,0,-8.4693,0
2015/06/10,03:45:00,0,-8.4700,0
2015/06/10,04:00:00,0,-8.4683,0
2015/06/10,04:15:00,0,-8.4718,0
2015/06/10,04:30:00,0,-8.4700,0
2015/06/10,04:45:00,0,-8.4703,0
2015/06/10,05:00:00,0,-8.4691,0
2015/06/10,05:15:00,0,-8.4722,0
2015/06/10,05:30:00,0,-8.4695,0
2015/06/10,05:45:00,0,-8.4701,0
2015/06/10,06:00:00,0,-8.4698,0
2015/06/10,06:15:00,0,-8.4686,0
2015/06/10,06:30:00,0,-8.4695,0
2015/06/10,06:45:00,0,-8.4705,0
2015/06/10,07:00:00,0,-8.4699,0
2015/06/10,07:15:00,0,-8.4695,0
2015/06/10,07:30:00,0,-8.4707,0
2015/06/10,07:45:00,0,-8.4689,0
2015/06/10,08:00:00,0,-8.4680,0
2015/06/10,08:15:00,0,-8.4697,0
2015/06/10,08:30:00,0,-8.4688,0
2015/06/10,08:45:00,0,-8.4702,0
2015/06/10,09:00:00,0,-8.4676,0
2015/06/10,09:15:00,0,-8.4660,0
2015/06/10,09:30:00,0,-8.4659,0
2015/06/10,09:45:00,0,-8.4654,0
2015/06/10,10:00:00,0,-8.4670,0
2015/06/10,10:15:00,0,-8.4653,0
2015/06/10,10:30:00,0,-8.4656,0
2015/06/10,10:45:00,0,-8.4622,0
2015/06/10,11:00:00,0,-8.4622,0
2015/06/10,11:15:00,0,-8.4630,0
2015/06/10,11:30:00,0,-8.4628,0
2015/06/10,11:45:00,0,-8.4622,0
2015/06/10,12:00:00,0,-8.4630,0
2015/06/10,12:15:00,0,-8.4630,0
2015/06/10,12:30:00,0,-8.4641,0
2015/06/10,12:45:00,0,-8.4611,0
2015/06/10,13:00:00,0,-8.4634,0
2015/06/10,13:15:00,0,-8.4616,0
2015/06/10,13:30:00,0,-8.4619,0
2015/06/10,13:45:00,0,-8.4630,0
2015/06/10,14:00:00,0,-8.4635,0
2015/06/10,14:15:00,0,-8.4611,0
2015/06/10,14:30:00,0,-8.4601,0
2015/06/10,14:45:00,0,-8.4604,0
2015/06/10,15:00:00,0,-8.4604,0
2015/06/10,15:15:00,0,-8.4593,0
2015/06/10,15:30:00,0,-8.4628,0
2015/06/10,15:45:00,0,-8.4611,0
2015/06/10,16:00:00,0,-8.4577,0
2015/06/10,16:15:00,0,-8.4602,0
2015/06/10,16:30:00,0,-8.4597,0
2015/06/10,16:45:00,0,-8.4612,0
2015/06/10,17:00:00,0,-8.4573,0
2015/06/10,17:15:00,0,-8.4571,0
2015/06/10,17:30:00,0,-8.4549,0
2015/06/10,17:45:00,0,-8.4558,0
2015/06/10,18:00:00,0,-8.4549,0
2015/06/10,18:15:00,0,-8.4563,0
2015/06/10,18:30:00,0,-8.4543,0
2015/06/10,18:45:00,0,-8.4540,0
2015/06/10,19:00:00,0,-8.4548,0
2015/06/10,19:15:00,0,-8.4550,0
2015/06/10,19:30:00,0,-8.4521,0
2015/06/10,19:45:00,0,-8.4528,0
2015/06/10,20:00:00,0,-8.4505,0
2015/06/10,20:15:00,0,-8.4505,0
2015/06/10,20:30:00,0,-8.4487,0
2015/06/10,20:45:00,0,-8.4495,0
2015/06/10,21:00:00,0,-8.4504,0
2015/06/10,21:15:00,0,-8.4505,0
2015/06/10,21:30:00,0,-8.4477,0
2015/06/10,21:45:00,0,-8.4490,0
2015/06/10,22:00:00,0,-8.4492,0
2015/06/10,22:15:00,0,-8.4501,0
2015/06/10,22:30:00,0,-8.4492,0
2015/06/10,22:45:00,0,-8.4445,0
2015/06/10,23:00:00,0,-8.4458,0
2015/06/10,23:15:00,0,-8.4447,0
2015/06/10,23:30:00,0,-8.4431,0
2015/06/10,23:45:00,0,-8.4456,0
2015/06/11,00:00:00,0,-8.4422,0
2015/06/11,00:15:00,0,-8.4396,0
2015/06/11,00:30:00,0,-8.4401,0
2015/06/11,00:45:00,0,-8.4390,0
2015/06/11,01:00:00,0,-8.4381,0
2015/06/11,01:15:00,0,-8.4385,0
2015/06/11,01:30:00,0,-8.4381,0
2015/06/11,01:45:00,0,-8.4375,0
2015/06/11,02:00:00,0,-8.4357,0
2015/06/11,02:15:00,0,-8.4345,0
2015/06/11,02:30:00,0,-8.4344,0
2015/06/11,02:45:00,0,-8.4319,0
2015/06/11,03:00:00,0,-8.4307,0
2015/06/11,03:15:00,0,-8.4305,0
2015/06/11,03:30:00,0,-8.4294,0
2015/06/11,03:45:00,0,-8.4268,0
2015/06/11,04:00:00,0,-8.4289,0
2015/06/11,04:15:00,0,-8.4244,0
2015/06/11,04:30:00,0,-8.4239,0
2015/06/11,04:45:00,0,-8.4231,0
2015/06/11,05:00:00,0,-8.4208,0
2015/06/11,05:15:00,0,-8.4174,0
2015/06/11,05:30:00,0,-8.4198,0
2015/06/11,05:45:00,0,-8.4153,0
2015/06/11,06:00:00,0,-8.4144,0
2015/06/11,06:15:00,0,-8.4145,0
2015/06/11,06:30:00,0,-8.4140,0
2015/06/11,06:45:00,0,-8.4153,0
2015/06/11,07:00:00,0,-8.4141,0
2015/06/11,07:15:00,0,-8.4119,0
2015/06/11,07:30:00,0,-8.4126,0
2015/06/11,07:45:00,0,-8.4140,0
2015/06/11,08:00:00,0,-8.4129,0
2015/06/11,08:15:00,0,-8.4105,0
2015/06/11,08:30:00,0,-8.4074,0
2015/06/11,08:45:00,0,-8.4079,0
2015/06/11,09:00:00,0,-8.4058,0
2015/06/11,09:15:00,0,-8.4061,0
2015/06/11,09:30:00,0,-8.4046,0
2015/06/11,09:45:00,0,-8.4020,0
2015/06/11,10:00:00,0,-8.4023,0
2015/06/11,10:15:00,0,-8.4009,0
2015/06/11,10:30:00,0,-8.3978,0
2015/06/11,10:45:00,0,-8.3980,0
2015/06/11,11:00:00,0,-8.3975,0
2015/06/11,11:15:00,0,-8.3973,0
2015/06/11,11:30:00,0,-8.3955,0
2015/06/11,11:45:00,0,-8.3945,0
2015/06/11,12:00:00,0,-8.3934,0
2015/06/11,12:15:00,0,-8.3938,0
2015/06/11,12:30:00,0,-8.3902,0
2015/06/11,12:45:00,0,-8.3934,0
2015/06/11,13:00:00,0,-8.3916,0
2015/06/11,13:15:00,0,-8.3900,0
2015/06/11,13:30:00,0,-8.3920,0
2015/06/11,13:45:00,0,-8.3913,0
2015/06/11,14:00:00,0,-8.3912,0
2015/06/11,14:15:00,0,-8.3899,0
2015/06/11,14:30:00,0,-8.3895,0
2015/06/11,14:45:00,0,-8.3868,0
2015/06/11,15:00:00,0,-8.3881,0
2015/06/11,15:15:00,0,-8.3881,0
2015/06/11,15:30:00,0,-8.3848,0
2015/06/11,15:45:00,0,-8.3863,0
2015/06/11,16:00:00,0,-8.3817,0
2015/06/11,16:15:00,0,-8.3845,0
2015/06/11,16:30:00,0,-8.3833,0
2015/06/11,16:45:00,0,-8.3833,0
2015/06/11,17:00:00,0,-8.3822,0
2015/06/11,17:15:00,0,-8.3827,0
2015/06/11,17:30:00,0,-8.3804,0
2015/06/11,17:45:00,0,-8.3816,0
2015/06/11,18:00:00,0,-8.3831,0
2015/06/11,18:15:00,0,-8.3812,0
2015/06/11,18:30:00,0,-8.3821,0
2015/06/11,18:45:00,0,-8.3850,0
2015/06/11,19:00:00,0,-8.3855,0
2015/06/11,19:15:00,0,-8.3867,0
2015/06/11,19:30:00,0,-8.3849,0
2015/06/11,19:45:00,0,-8.3865,0
2015/06/11,20:00:00,0,-8.3877,0
2015/06/11,20:15:00,0,-8.3864,0
2015/06/11,20:30:00,0,-8.3884,0
2015/06/11,20:45:00,0,-8.3908,0
2015/06/11,21:00:00,0,-8.3933,0
2015/06/11,21:15:00,0,-8.3929,0
2015/06/11,21:30:00,0,-8.3949,0
2015/06/11,21:45:00,0,-8.3987,0
2015/06/11,22:00:00,0,-8.3975,0
2015/06/11,22:15:00,0,-8.3994,0
2015/06/11,22:30:00,0,-8.4009,0
2015/06/11,22:45:00,0,-8.4006,0
2015/06/11,23:00:00,0,-8.4043,0
2015/06/11,23:15:00,0,-8.4056,0
2015/06/11,23:30:00,0,-8.4061,0
2015/06/11,23:45:00,0,-8.4083,0
2015/06/12,00:00:00,0,-8.4093,0
2015/06/12,00:15:00,0,-8.4113,0
2015/06/12,00:30:00,0,-8.4112,0
2015/06/12,00:45:00,0,-8.4129,0
2015/06/12,01:00:00,0,-8.4157,0
2015/06/12,01:15:00,0,-8.4150,0
2015/06/12,01:30:00,0,-8.4180,0
2015/06/12,01:45:00,0,-8.4192,0
2015/06/12,02:00:00,0,-8.4173,0
2015/06/12,02:15:00,0,-8.4206,0
2015/06/12,02:30:00,0,-8.4230,0
2015/06/12,02:45:00,0,-8.4243,0
2015/06/12,03:00:00,0,-8.4272,0
2015/06/12,03:15:00,0,-8.4267,0
2015/06/12,03:30:00,0,-8.4299,0
2015/06/12,03:45:00,0,-8.4303,0
2015/06/12,04:00:00,0,-8.4294,0
2015/06/12,04:15:00,0,-8.4315,0
2015/06/12,04:30:00,0,-8.4335,0
2015/06/12,04:45:00,0,-8.4341,0
2015/06/12,05:00:00,0,-8.4335,0
2015/06/12,05:15:00,0,-8.4343,0
2015/06/12,05:30:00,0,-8.4356,0
2015/06/12,05:45:00,0,-8.4365,0
2015/06/12,06:00:00,0,-8.4384,0
2015/06/12,06:15:00,0,-8.4376,0
2015/06/12,06:30:00,0,-8.4390,0
2015/06/12,06:45:00,0,-8.4396,0
2015/06/12,07:00:00,0,-8.4412,0
2015/06/12,07:15:00,0,-8.4410,0
2015/06/12,07:30:00,0,-8.4412,0
2015/06/12,07:45:00,0,-8.4418,0
2015/06/12,08:00:00,0,-8.4440,0
2015/06/12,08:15:00,0,-8.4441,0
2015/06/12,08:30:00,0,-8.4447,0
2015/06/12,08:45:00,0,-8.4419,0
2015/06/12,09:00:00,0,-8.4427,0
2015/06/12,09:15:00,0,-8.4455,0
2015/06/12,09:30:00,0,-8.4470,0
2015/06/12,09:45:00,0,-8.4451,0
2015/06/12,10:00:00,0,-8.4466,0
2015/06/12,10:15:00,0,-8.4497,0
2015/06/12,10:30:00,0,-8.4474,0
2015/06/12,10:45:00,0,-8.4463,0
2015/06/12,11:00:00,0,-8.4486,0
2015/06/12,11:15:00,0,-8.4477,0
2015/06/12,11:30:00,0,-8.4462,0
2015/06/12,11:45:00,0,-8.4485,0
2015/06/12,12:00:00,0,-8.4474,0
2015/06/12,12:15:00,0,-8.4479,0
2015/06/12,12:30:00,0,-8.4467,0
2015/06/12,12:45:00,0,-8.4472,0
2015/06/12,13:00:00,0,-8.4474,0
2015/06/12,13:15:00,0,-8.4458,0
2015/06/12,13:30:00,0,-8.4454,0
2015/06/12,13:45:00,0,-8.4462,0
2015/06/12,14:00:00,0,-8.4486,0
2015/06/12,14:15:00,0,-8.4461,0
2015/06/12,14:30:00,0,-8.4477,0
2015/06/12,14:45:00,0,-8.4474,0
2015/06/12,15:00:00,0,-8.4479,0
2015/06/12,15:15:00,0,-8.4485,0
2015/06/12,15:30:00,0,-8.4470,0
2015/06/12,15:45:00,0,-8.4484,0
2015/06/12,16:00:00,0,-8.4503,0
2015/06/12,16:15:00,0,-8.4491,0
2015/06/12,16:30:00,0,-8.4517,0
2015/06/12,16:45:00,0,-8.4513,0
2015/06/12,17:00:00,0,-8.4492,0
2015/06/12,17:15:00,0,-8.4526,0
2015/06/12,17:30:00,0,-8.4517,0
2015/06/12,17:45:00,0,-8.4545,0
2015/06/12,18:00:00,0,-8.4525,0
2015/06/12,18:15:00,0,-8.4552,0
2015/06/12,18:30:00,0,-8.4538,0
2015/06/12,18:45:00,0,-8.4575,0
2015/06/12,19:00:00,0,-8.4560,0
2015/06/12,19:15:00,0,-8.4583,0
2015/06/12,19:30:00,0,-8.4597,0
2015/06/12,19:45:00,0,-8.4581,0
2015/06/12,20:00:00,0,-8.4587,0
2015/06/12,20:15:00,0,-8.4602,0
2015/06/12,20:30:00,0,-8.4595,0
2015/06/12,20:45:00,0,-8.4607,0
2015/06/12,21:00:00,0,-8.4619,0
2015/06/12,21:15:00,0,-8.4612,0
2015/06/12,21:30:00,0,-8.4629,0
2015/06/12,21:45:00,0,-8.4617,0
2015/06/12,22:00:00,0,-8.4612,0
2015/06/12,22:15:00,0,-8.4622,0
2015/06/12,22:30:00,0,-8.4631,0
2015/06/12,22:45:00,0,-8.4632,0
2015/06/12,23:00:00,0,-8.4622,0
2015/06/12,23:15:00,0,-8.4664,0
2015/06/12,23:30:00,0,-8.4635,0
