x,y,Group
290.4394619,416.7174888,D
292.735426,416.7174888,D
295.0313901,416.7174888,D
138.9058296,414.4215247,D
141.2017937,414.4215247,D
148.0896861,414.4215247,D
152.6816143,414.4215247,D
184.8251121,414.4215247,D
189.4170404,414.4215247,D
203.1928251,414.4215247,D
228.4484305,414.4215247,D
230.7443946,414.4215247,D
295.0313901,414.4215247,D
138.9058296,412.1255605,D
148.0896861,412.1255605,D
221.5605381,412.1255605,D
226.1524664,412.1255605,D
230.7443946,412.1255605,D
295.0313901,412.1255605,D
136.6098655,409.8295964,D
141.2017937,409.8295964,D
145.793722,409.8295964,D
191.7130045,409.8295964,D
194.0089686,409.8295964,D
196.3049327,409.8295964,D
198.6008969,409.8295964,D
200.896861,409.8295964,D
203.1928251,409.8295964,D
205.4887892,409.8295964,D
207.7847534,409.8295964,D
210.0807175,409.8295964,D
212.3766816,409.8295964,D
214.6726457,409.8295964,D
216.9686099,409.8295964,D
219.264574,409.8295964,D
221.5605381,409.8295964,D
223.8565022,409.8295964,D
235.3363229,409.8295964,D
295.0313901,409.8295964,D
136.6098655,407.5336323,D
143.4977578,407.5336323,D
184.8251121,407.5336323,D
187.1210762,407.5336323,D
203.1928251,407.5336323,D
205.4887892,407.5336323,D
212.3766816,407.5336323,D
216.9686099,407.5336323,D
219.264574,407.5336323,D
221.5605381,407.5336323,D
226.1524664,407.5336323,D
228.4484305,407.5336323,D
233.0403587,407.5336323,D
235.3363229,407.5336323,D
120.5381166,405.2376682,D
122.8340807,405.2376682,D
129.7219731,405.2376682,D
132.0179372,405.2376682,D
136.6098655,405.2376682,D
138.9058296,405.2376682,D
141.2017937,405.2376682,D
143.4977578,405.2376682,D
182.529148,405.2376682,D
189.4170404,405.2376682,D
235.3363229,405.2376682,D
134.3139013,402.941704,D
177.9372197,402.941704,D
180.2331839,402.941704,D
182.529148,402.941704,D
187.1210762,402.941704,D
233.0403587,402.941704,D
295.0313901,402.941704,D
120.5381166,400.6457399,D
122.8340807,400.6457399,D
129.7219731,400.6457399,D
134.3139013,400.6457399,D
138.9058296,400.6457399,D
173.3452915,400.6457399,D
175.6412556,400.6457399,D
180.2331839,400.6457399,D
182.529148,400.6457399,D
189.4170404,400.6457399,D
191.7130045,400.6457399,D
233.0403587,400.6457399,D
295.0313901,400.6457399,D
106.7623318,398.3497758,D
111.3542601,398.3497758,D
115.9461883,398.3497758,D
118.2421525,398.3497758,D
120.5381166,398.3497758,D
122.8340807,398.3497758,D
125.1300448,398.3497758,D
164.161435,398.3497758,D
173.3452915,398.3497758,D
175.6412556,398.3497758,D
237.632287,398.3497758,D
292.735426,398.3497758,D
106.7623318,396.0538117,D
111.3542601,396.0538117,D
168.7533632,396.0538117,D
230.7443946,396.0538117,D
233.0403587,396.0538117,D
295.0313901,396.0538117,D
109.058296,393.7578475,D
118.2421525,393.7578475,D
120.5381166,393.7578475,D
125.1300448,393.7578475,D
171.0493274,393.7578475,D
175.6412556,393.7578475,D
226.1524664,393.7578475,D
230.7443946,393.7578475,D
111.3542601,391.4618834,D
150.3856502,391.4618834,D
159.5695067,391.4618834,D
226.1524664,391.4618834,D
109.058296,389.1659193,D
157.2735426,389.1659193,D
226.1524664,389.1659193,D
228.4484305,389.1659193,D
111.3542601,386.8699552,D
115.9461883,386.8699552,D
152.6816143,386.8699552,D
159.5695067,386.8699552,D
290.4394619,386.8699552,D
292.735426,386.8699552,D
106.7623318,384.573991,D
109.058296,384.573991,D
111.3542601,384.573991,D
148.0896861,384.573991,D
150.3856502,384.573991,D
157.2735426,384.573991,D
226.1524664,384.573991,D
228.4484305,384.573991,D
292.735426,384.573991,D
295.0313901,384.573991,D
113.6502242,382.2780269,D
125.1300448,382.2780269,D
134.3139013,382.2780269,D
145.793722,382.2780269,D
148.0896861,382.2780269,D
221.5605381,382.2780269,D
223.8565022,382.2780269,D
115.9461883,379.9820628,D
125.1300448,379.9820628,D
136.6098655,379.9820628,D
138.9058296,379.9820628,D
141.2017937,379.9820628,D
145.793722,379.9820628,D
148.0896861,379.9820628,D
221.5605381,379.9820628,D
290.4394619,379.9820628,D
292.735426,379.9820628,D
118.2421525,377.6860987,D
127.426009,377.6860987,D
129.7219731,377.6860987,D
138.9058296,377.6860987,D
145.793722,377.6860987,D
148.0896861,377.6860987,D
216.9686099,377.6860987,D
295.0313901,377.6860987,D
125.1300448,375.3901345,D
216.9686099,375.3901345,D
219.264574,375.3901345,D
221.5605381,375.3901345,D
122.8340807,373.0941704,D
127.426009,373.0941704,D
129.7219731,373.0941704,D
132.0179372,373.0941704,D
134.3139013,373.0941704,D
210.0807175,373.0941704,D
214.6726457,373.0941704,D
292.735426,373.0941704,D
295.0313901,373.0941704,D
120.5381166,370.7982063,D
122.8340807,370.7982063,D
125.1300448,370.7982063,D
129.7219731,370.7982063,D
212.3766816,370.7982063,D
214.6726457,370.7982063,D
216.9686099,370.7982063,D
120.5381166,368.5022422,D
127.426009,368.5022422,D
210.0807175,368.5022422,D
221.5605381,368.5022422,D
292.735426,368.5022422,D
212.3766816,366.206278,D
214.6726457,366.206278,D
212.3766816,363.9103139,D
290.4394619,363.9103139,D
212.3766816,361.6143498,D
288.1434978,361.6143498,D
210.0807175,359.3183857,D
288.1434978,359.3183857,D
210.0807175,357.0224215,D
288.1434978,354.7264574,D
210.0807175,352.4304933,D
283.5515695,350.1345291,D
283.5515695,347.838565,D
285.8475336,347.838565,D
285.8475336,345.5426009,D
200.896861,343.2466368,D
205.4887892,343.2466368,D
207.7847534,343.2466368,D
285.8475336,343.2466368,D
288.1434978,343.2466368,D
203.1928251,340.9506726,D
288.1434978,340.9506726,D
200.896861,338.6547085,D
207.7847534,338.6547085,D
283.5515695,338.6547085,D
285.8475336,338.6547085,D
200.896861,336.3587444,D
207.7847534,336.3587444,D
283.5515695,336.3587444,D
200.896861,334.0627803,D
205.4887892,334.0627803,D
283.5515695,334.0627803,D
203.1928251,331.7668161,D
285.8475336,331.7668161,D
288.1434978,331.7668161,D
200.896861,329.470852,D
203.1928251,329.470852,D
285.8475336,329.470852,D
203.1928251,327.1748879,D
205.4887892,327.1748879,D
285.8475336,327.1748879,D
200.896861,324.8789238,D
207.7847534,324.8789238,D
283.5515695,324.8789238,D
205.4887892,322.5829596,D
281.2556054,322.5829596,D
288.1434978,322.5829596,D
290.4394619,322.5829596,D
203.1928251,320.2869955,D
205.4887892,320.2869955,D
283.5515695,320.2869955,D
285.8475336,320.2869955,D
288.1434978,320.2869955,D
290.4394619,320.2869955,D
292.735426,320.2869955,D
295.0313901,320.2869955,D
200.896861,317.9910314,D
203.1928251,317.9910314,D
285.8475336,317.9910314,D
299.6233184,317.9910314,D
301.9192825,317.9910314,D
308.8071749,317.9910314,D
311.103139,317.9910314,D
205.4887892,315.6950673,D
207.7847534,315.6950673,D
301.9192825,315.6950673,D
304.2152466,315.6950673,D
306.5112108,315.6950673,D
308.8071749,315.6950673,D
311.103139,315.6950673,D
205.4887892,313.3991031,D
306.5112108,313.3991031,D
311.103139,313.3991031,D
200.896861,311.103139,D
203.1928251,311.103139,D
205.4887892,311.103139,D
308.8071749,311.103139,D
311.103139,311.103139,D
205.4887892,308.8071749,D
306.5112108,308.8071749,D
311.103139,308.8071749,D
203.1928251,306.5112108,D
308.8071749,306.5112108,D
205.4887892,304.2152466,D
207.7847534,304.2152466,D
308.8071749,304.2152466,D
311.103139,304.2152466,D
313.3991031,301.9192825,D
315.6950673,301.9192825,D
317.9910314,301.9192825,D
203.1928251,299.6233184,D
317.9910314,299.6233184,D
203.1928251,297.3273543,D
315.6950673,297.3273543,D
317.9910314,297.3273543,D
320.2869955,297.3273543,D
203.1928251,295.0313901,D
322.5829596,295.0313901,D
203.1928251,292.735426,D
205.4887892,292.735426,D
320.2869955,292.735426,D
322.5829596,292.735426,D
324.8789238,292.735426,D
317.9910314,290.4394619,D
322.5829596,290.4394619,D
313.3991031,288.1434978,D
322.5829596,288.1434978,D
324.8789238,288.1434978,D
327.1748879,288.1434978,D
203.1928251,285.8475336,D
207.7847534,285.8475336,D
322.5829596,285.8475336,D
200.896861,283.5515695,D
207.7847534,283.5515695,D
212.3766816,283.5515695,D
322.5829596,283.5515695,D
324.8789238,283.5515695,D
327.1748879,283.5515695,D
322.5829596,281.2556054,D
322.5829596,278.9596413,D
322.5829596,276.6636771,D
327.1748879,276.6636771,D
324.8789238,272.0717489,D
210.0807175,269.7757848,D
212.3766816,269.7757848,D
210.0807175,267.4798206,D
327.1748879,267.4798206,D
212.3766816,265.1838565,D
214.6726457,262.8878924,D
214.6726457,260.5919283,D
216.9686099,260.5919283,D
221.5605381,260.5919283,D
212.3766816,258.2959641,D
214.6726457,258.2959641,D
322.5829596,258.2959641,D
327.1748879,258.2959641,D
214.6726457,256,D
216.9686099,256,D
221.5605381,256,D
219.264574,253.7040359,D
324.8789238,253.7040359,D
327.1748879,253.7040359,D
219.264574,251.4080717,D
221.5605381,251.4080717,D
295.0313901,251.4080717,D
297.3273543,251.4080717,D
304.2152466,251.4080717,D
216.9686099,249.1121076,D
219.264574,249.1121076,D
223.8565022,249.1121076,D
230.7443946,249.1121076,D
292.735426,249.1121076,D
295.0313901,249.1121076,D
297.3273543,249.1121076,D
304.2152466,249.1121076,D
322.5829596,249.1121076,D
324.8789238,249.1121076,D
226.1524664,246.8161435,D
228.4484305,246.8161435,D
292.735426,246.8161435,D
295.0313901,246.8161435,D
311.103139,246.8161435,D
317.9910314,246.8161435,D
322.5829596,246.8161435,D
228.4484305,244.5201794,D
230.7443946,244.5201794,D
306.5112108,244.5201794,D
308.8071749,244.5201794,D
311.103139,244.5201794,D
322.5829596,244.5201794,D
226.1524664,242.2242152,D
228.4484305,242.2242152,D
233.0403587,242.2242152,D
297.3273543,242.2242152,D
308.8071749,242.2242152,D
311.103139,242.2242152,D
313.3991031,242.2242152,D
320.2869955,242.2242152,D
322.5829596,242.2242152,D
233.0403587,239.9282511,D
313.3991031,239.9282511,D
315.6950673,239.9282511,D
317.9910314,239.9282511,D
320.2869955,239.9282511,D
327.1748879,239.9282511,D
233.0403587,237.632287,D
299.6233184,237.632287,D
301.9192825,237.632287,D
233.0403587,235.3363229,D
235.3363229,235.3363229,D
301.9192825,235.3363229,D
304.2152466,235.3363229,D
233.0403587,233.0403587,D
235.3363229,233.0403587,D
301.9192825,233.0403587,D
304.2152466,233.0403587,D
233.0403587,230.7443946,D
235.3363229,230.7443946,D
246.8161435,230.7443946,D
304.2152466,230.7443946,D
308.8071749,230.7443946,D
311.103139,230.7443946,D
237.632287,228.4484305,D
239.9282511,228.4484305,D
242.2242152,228.4484305,D
246.8161435,228.4484305,D
249.1121076,228.4484305,D
256,228.4484305,D
297.3273543,228.4484305,D
304.2152466,228.4484305,D
306.5112108,228.4484305,D
311.103139,228.4484305,D
237.632287,226.1524664,D
242.2242152,226.1524664,D
244.5201794,226.1524664,D
246.8161435,226.1524664,D
251.4080717,226.1524664,D
297.3273543,226.1524664,D
308.8071749,226.1524664,D
233.0403587,223.8565022,D
239.9282511,223.8565022,D
242.2242152,223.8565022,D
308.8071749,223.8565022,D
311.103139,223.8565022,D
249.1121076,221.5605381,D
251.4080717,221.5605381,D
253.7040359,221.5605381,D
311.103139,221.5605381,D
315.6950673,221.5605381,D
317.9910314,221.5605381,D
320.2869955,221.5605381,D
249.1121076,219.264574,D
253.7040359,219.264574,D
258.2959641,219.264574,D
313.3991031,219.264574,D
251.4080717,216.9686099,D
256,216.9686099,D
260.5919283,216.9686099,D
262.8878924,216.9686099,D
315.6950673,216.9686099,D
317.9910314,216.9686099,D
315.6950673,214.6726457,D
260.5919283,212.3766816,D
265.1838565,212.3766816,D
317.9910314,212.3766816,D
324.8789238,212.3766816,D
258.2959641,210.0807175,D
267.4798206,210.0807175,D
320.2869955,210.0807175,D
322.5829596,210.0807175,D
327.1748879,210.0807175,D
258.2959641,207.7847534,D
267.4798206,207.7847534,D
269.7757848,207.7847534,D
322.5829596,207.7847534,D
265.1838565,205.4887892,D
274.367713,205.4887892,D
285.8475336,205.4887892,D
324.8789238,205.4887892,D
331.7668161,205.4887892,D
334.0627803,205.4887892,D
265.1838565,203.1928251,D
267.4798206,203.1928251,D
269.7757848,203.1928251,D
278.9596413,203.1928251,D
281.2556054,203.1928251,D
322.5829596,203.1928251,D
324.8789238,203.1928251,D
327.1748879,203.1928251,D
331.7668161,203.1928251,D
274.367713,200.896861,D
278.9596413,200.896861,D
281.2556054,200.896861,D
329.470852,200.896861,D
331.7668161,200.896861,D
334.0627803,200.896861,D
283.5515695,198.6008969,D
285.8475336,198.6008969,D
295.0313901,198.6008969,D
338.6547085,198.6008969,D
343.2466368,198.6008969,D
283.5515695,196.3049327,D
285.8475336,196.3049327,D
288.1434978,196.3049327,D
290.4394619,196.3049327,D
334.0627803,196.3049327,D
343.2466368,196.3049327,D
281.2556054,194.0089686,D
285.8475336,194.0089686,D
290.4394619,194.0089686,D
329.470852,194.0089686,D
336.3587444,194.0089686,D
343.2466368,194.0089686,D
283.5515695,191.7130045,D
285.8475336,191.7130045,D
288.1434978,191.7130045,D
290.4394619,191.7130045,D
338.6547085,191.7130045,D
343.2466368,191.7130045,D
295.0313901,189.4170404,D
340.9506726,189.4170404,D
297.3273543,187.1210762,D
301.9192825,187.1210762,D
338.6547085,187.1210762,D
343.2466368,187.1210762,D
345.5426009,187.1210762,D
290.4394619,184.8251121,D
292.735426,184.8251121,D
299.6233184,184.8251121,D
340.9506726,184.8251121,D
343.2466368,184.8251121,D
345.5426009,184.8251121,D
352.4304933,184.8251121,D
301.9192825,182.529148,D
347.838565,182.529148,D
350.1345291,182.529148,D
297.3273543,180.2331839,D
304.2152466,180.2331839,D
345.5426009,180.2331839,D
359.3183857,180.2331839,D
299.6233184,177.9372197,D
301.9192825,177.9372197,D
311.103139,177.9372197,D
347.838565,177.9372197,D
350.1345291,177.9372197,D
359.3183857,177.9372197,D
297.3273543,175.6412556,D
301.9192825,175.6412556,D
304.2152466,175.6412556,D
306.5112108,175.6412556,D
308.8071749,175.6412556,D
352.4304933,175.6412556,D
354.7264574,175.6412556,D
311.103139,173.3452915,D
313.3991031,173.3452915,D
311.103139,171.0493274,D
313.3991031,171.0493274,D
315.6950673,171.0493274,D
317.9910314,171.0493274,D
357.0224215,171.0493274,D
359.3183857,171.0493274,D
363.9103139,171.0493274,D
311.103139,168.7533632,D
313.3991031,168.7533632,D
315.6950673,168.7533632,D
317.9910314,168.7533632,D
361.6143498,168.7533632,D
366.206278,168.7533632,D
315.6950673,166.4573991,D
320.2869955,166.4573991,D
322.5829596,166.4573991,D
327.1748879,166.4573991,D
370.7982063,166.4573991,D
375.3901345,166.4573991,D
317.9910314,164.161435,D
322.5829596,164.161435,D
324.8789238,164.161435,D
336.3587444,164.161435,D
366.206278,164.161435,D
370.7982063,164.161435,D
315.6950673,161.8654709,D
322.5829596,161.8654709,D
324.8789238,161.8654709,D
327.1748879,161.8654709,D
329.470852,161.8654709,D
334.0627803,161.8654709,D
361.6143498,161.8654709,D
363.9103139,161.8654709,D
366.206278,161.8654709,D
373.0941704,161.8654709,D
329.470852,159.5695067,D
363.9103139,159.5695067,D
368.5022422,159.5695067,D
375.3901345,159.5695067,D
331.7668161,157.2735426,D
334.0627803,157.2735426,D
370.7982063,157.2735426,D
373.0941704,157.2735426,D
375.3901345,157.2735426,D
331.7668161,154.9775785,D
334.0627803,154.9775785,D
336.3587444,154.9775785,D
368.5022422,154.9775785,D
373.0941704,154.9775785,D
331.7668161,152.6816143,D
370.7982063,152.6816143,D
375.3901345,152.6816143,D
340.9506726,150.3856502,D
343.2466368,150.3856502,D
379.9820628,150.3856502,D
338.6547085,148.0896861,D
340.9506726,148.0896861,D
343.2466368,148.0896861,D
350.1345291,148.0896861,D
370.7982063,148.0896861,D
377.6860987,148.0896861,D
379.9820628,148.0896861,D
338.6547085,145.793722,D
340.9506726,145.793722,D
345.5426009,145.793722,D
347.838565,145.793722,D
373.0941704,145.793722,D
345.5426009,143.4977578,D
347.838565,143.4977578,D
345.5426009,141.2017937,D
350.1345291,141.2017937,D
357.0224215,141.2017937,D
382.2780269,141.2017937,D
347.838565,138.9058296,D
352.4304933,138.9058296,D
379.9820628,138.9058296,D
345.5426009,136.6098655,D
347.838565,136.6098655,D
359.3183857,136.6098655,D
354.7264574,134.3139013,D
384.573991,134.3139013,D
391.4618834,134.3139013,D
354.7264574,132.0179372,D
357.0224215,132.0179372,D
386.8699552,132.0179372,D
354.7264574,129.7219731,D
357.0224215,129.7219731,D
359.3183857,129.7219731,D
386.8699552,129.7219731,D
389.1659193,129.7219731,D
359.3183857,127.426009,D
357.0224215,125.1300448,D
361.6143498,125.1300448,D
389.1659193,125.1300448,D
391.4618834,125.1300448,D
354.7264574,122.8340807,D
361.6143498,122.8340807,D
363.9103139,122.8340807,D
391.4618834,122.8340807,D
359.3183857,120.5381166,D
363.9103139,120.5381166,D
384.573991,120.5381166,D
391.4618834,120.5381166,D
363.9103139,118.2421525,D
366.206278,118.2421525,D
361.6143498,115.9461883,D
366.206278,115.9461883,D
393.7578475,115.9461883,D
396.0538117,115.9461883,D
361.6143498,113.6502242,D
366.206278,113.6502242,D
396.0538117,113.6502242,D
393.7578475,111.3542601,D
361.6143498,109.058296,D
363.9103139,109.058296,D
368.5022422,109.058296,D
366.206278,106.7623318,D
368.5022422,106.7623318,D
373.0941704,106.7623318,D
396.0538117,106.7623318,D
398.3497758,106.7623318,D
370.7982063,104.4663677,D
396.0538117,104.4663677,D
398.3497758,104.4663677,D
370.7982063,102.1704036,D
396.0538117,102.1704036,D
398.3497758,102.1704036,D
368.5022422,99.87443946,D
370.7982063,99.87443946,D
398.3497758,99.87443946,D
368.5022422,97.57847534,D
370.7982063,97.57847534,D
373.0941704,97.57847534,D
368.5022422,95.28251121,D
370.7982063,95.28251121,D
373.0941704,95.28251121,D
370.7982063,92.98654709,D
373.0941704,92.98654709,D
398.3497758,92.98654709,D
373.0941704,90.69058296,D
375.3901345,90.69058296,D
396.0538117,90.69058296,D
398.3497758,90.69058296,D
370.7982063,88.39461883,D
373.0941704,88.39461883,D
375.3901345,88.39461883,D
398.3497758,88.39461883,D
368.5022422,86.09865471,D
370.7982063,86.09865471,D
375.3901345,86.09865471,D
398.3497758,86.09865471,D
368.5022422,83.80269058,D
370.7982063,83.80269058,D
373.0941704,83.80269058,D
375.3901345,83.80269058,D
398.3497758,83.80269058,D
375.3901345,81.50672646,D
398.3497758,81.50672646,D
322.5829596,79.21076233,D
331.7668161,79.21076233,D
336.3587444,79.21076233,D
340.9506726,79.21076233,D
350.1345291,79.21076233,D
368.5022422,79.21076233,D
398.3497758,79.21076233,D
322.5829596,76.91479821,D
327.1748879,76.91479821,D
331.7668161,76.91479821,D
334.0627803,76.91479821,D
350.1345291,76.91479821,D
352.4304933,76.91479821,D
373.0941704,76.91479821,D
375.3901345,76.91479821,D
393.7578475,76.91479821,D
398.3497758,76.91479821,D
324.8789238,74.61883408,D
327.1748879,74.61883408,D
329.470852,74.61883408,D
350.1345291,74.61883408,D
352.4304933,74.61883408,D
396.0538117,74.61883408,D
324.8789238,72.32286996,D
352.4304933,72.32286996,D
368.5022422,72.32286996,D
370.7982063,72.32286996,D
373.0941704,72.32286996,D
375.3901345,72.32286996,D
315.6950673,70.02690583,D
322.5829596,70.02690583,D
324.8789238,70.02690583,D
350.1345291,70.02690583,D
352.4304933,70.02690583,D
373.0941704,70.02690583,D
375.3901345,70.02690583,D
398.3497758,70.02690583,D
313.3991031,67.7309417,D
317.9910314,67.7309417,D
322.5829596,67.7309417,D
345.5426009,67.7309417,D
347.838565,67.7309417,D
350.1345291,67.7309417,D
368.5022422,67.7309417,D
370.7982063,67.7309417,D
373.0941704,67.7309417,D
375.3901345,67.7309417,D
398.3497758,67.7309417,D
313.3991031,65.43497758,D
315.6950673,65.43497758,D
320.2869955,65.43497758,D
338.6547085,65.43497758,D
340.9506726,65.43497758,D
373.0941704,65.43497758,D
398.3497758,65.43497758,D
313.3991031,63.13901345,D
315.6950673,63.13901345,D
334.0627803,63.13901345,D
343.2466368,63.13901345,D
368.5022422,63.13901345,D
373.0941704,63.13901345,D
317.9910314,60.84304933,D
329.470852,60.84304933,D
331.7668161,60.84304933,D
336.3587444,60.84304933,D
343.2466368,60.84304933,D
373.0941704,60.84304933,D
313.3991031,58.5470852,D
317.9910314,58.5470852,D
320.2869955,58.5470852,D
331.7668161,58.5470852,D
336.3587444,58.5470852,D
343.2466368,58.5470852,D
368.5022422,58.5470852,D
396.0538117,58.5470852,D
398.3497758,58.5470852,D
334.0627803,56.25112108,D
336.3587444,56.25112108,D
338.6547085,56.25112108,D
343.2466368,56.25112108,D
370.7982063,56.25112108,D
313.3991031,53.95515695,D
315.6950673,53.95515695,D
334.0627803,53.95515695,D
336.3587444,53.95515695,D
343.2466368,53.95515695,D
361.6143498,53.95515695,D
363.9103139,53.95515695,D
368.5022422,53.95515695,D
373.0941704,53.95515695,D
393.7578475,53.95515695,D
313.3991031,51.65919283,D
315.6950673,51.65919283,D
317.9910314,51.65919283,D
336.3587444,51.65919283,D
340.9506726,51.65919283,D
343.2466368,51.65919283,D
361.6143498,51.65919283,D
393.7578475,51.65919283,D
396.0538117,51.65919283,D
313.3991031,49.3632287,D
317.9910314,49.3632287,D
320.2869955,49.3632287,D
336.3587444,49.3632287,D
338.6547085,49.3632287,D
343.2466368,49.3632287,D
361.6143498,49.3632287,D
363.9103139,49.3632287,D
366.206278,49.3632287,D
370.7982063,49.3632287,D
389.1659193,49.3632287,D
313.3991031,47.06726457,D
317.9910314,47.06726457,D
338.6547085,47.06726457,D
350.1345291,47.06726457,D
352.4304933,47.06726457,D
357.0224215,47.06726457,D
359.3183857,47.06726457,D
363.9103139,47.06726457,D
366.206278,47.06726457,D
386.8699552,47.06726457,D
340.9506726,44.77130045,D
350.1345291,44.77130045,D
352.4304933,44.77130045,D
359.3183857,44.77130045,D
363.9103139,44.77130045,D
386.8699552,44.77130045,D
389.1659193,44.77130045,D
391.4618834,44.77130045,D
313.3991031,42.47533632,D
315.6950673,42.47533632,D
320.2869955,42.47533632,D
324.8789238,42.47533632,D
338.6547085,42.47533632,D
340.9506726,42.47533632,D
347.838565,42.47533632,D
350.1345291,42.47533632,D
352.4304933,42.47533632,D
357.0224215,42.47533632,D
361.6143498,42.47533632,D
315.6950673,40.1793722,D
317.9910314,40.1793722,D
320.2869955,40.1793722,D
338.6547085,40.1793722,D
340.9506726,40.1793722,D
347.838565,40.1793722,D
386.8699552,40.1793722,D
389.1659193,40.1793722,D
327.1748879,37.88340807,D
377.6860987,37.88340807,D
384.573991,37.88340807,D
322.5829596,35.58744395,D
324.8789238,35.58744395,D
327.1748879,35.58744395,D
382.2780269,35.58744395,D
384.573991,35.58744395,D
389.1659193,35.58744395,D
322.5829596,33.29147982,D
324.8789238,33.29147982,D
377.6860987,33.29147982,D
389.1659193,33.29147982,D
391.4618834,33.29147982,D
322.5829596,30.9955157,D
324.8789238,30.9955157,D
327.1748879,30.9955157,D
343.2466368,30.9955157,D
366.206278,30.9955157,D
382.2780269,30.9955157,D
327.1748879,28.69955157,D
329.470852,28.69955157,D
340.9506726,28.69955157,D
343.2466368,28.69955157,D
373.0941704,28.69955157,D
375.3901345,28.69955157,D
377.6860987,28.69955157,D
324.8789238,26.40358744,D
329.470852,26.40358744,D
331.7668161,26.40358744,D
336.3587444,26.40358744,D
361.6143498,26.40358744,D
368.5022422,26.40358744,D
379.9820628,26.40358744,D
327.1748879,24.10762332,D
329.470852,24.10762332,D
338.6547085,24.10762332,D
361.6143498,24.10762332,D
363.9103139,24.10762332,D
366.206278,24.10762332,D
370.7982063,24.10762332,D
375.3901345,24.10762332,D
377.6860987,24.10762332,D
347.838565,21.81165919,D
350.1345291,21.81165919,D
352.4304933,21.81165919,D
359.3183857,21.81165919,D
361.6143498,21.81165919,D
363.9103139,21.81165919,D
338.6547085,19.51569507,D
340.9506726,19.51569507,D
343.2466368,19.51569507,D
359.3183857,19.51569507,D
361.6143498,19.51569507,D
366.206278,19.51569507,D
347.838565,17.21973094,D
352.4304933,17.21973094,D
354.7264574,17.21973094,D
361.6143498,17.21973094,D
363.9103139,17.21973094,D
414.0606061,282.4867021,A
412.1212121,280.5452128,A
414.0606061,280.5452128,A
26.18181818,274.7207447,A
33.93939394,274.7207447,A
26.18181818,272.7792553,A
33.93939394,272.7792553,A
33.93939394,270.837766,A
26.18181818,268.8962766,A
28.12121212,268.8962766,A
30.06060606,268.8962766,A
35.87878788,268.8962766,A
43.63636364,268.8962766,A
45.57575758,268.8962766,A
14.54545455,266.9547872,A
18.42424242,266.9547872,A
20.36363636,266.9547872,A
22.3030303,266.9547872,A
47.51515152,266.9547872,A
49.45454545,266.9547872,A
12.60606061,265.0132979,A
14.54545455,265.0132979,A
16.48484848,265.0132979,A
32,265.0132979,A
51.39393939,265.0132979,A
55.27272727,265.0132979,A
14.54545455,263.0718085,A
53.33333333,263.0718085,A
55.27272727,263.0718085,A
57.21212121,263.0718085,A
12.60606061,261.1303191,A
57.21212121,261.1303191,A
59.15151515,259.1888298,A
61.09090909,259.1888298,A
64.96969697,259.1888298,A
10.66666667,257.2473404,A
63.03030303,257.2473404,A
10.66666667,255.3058511,A
64.96969697,255.3058511,A
66.90909091,255.3058511,A
10.66666667,253.3643617,A
68.84848485,253.3643617,A
8.727272727,251.4228723,A
64.96969697,251.4228723,A
70.78787879,251.4228723,A
2.909090909,249.481383,A
4.848484848,249.481383,A
8.727272727,249.481383,A
68.84848485,249.481383,A
72.72727273,249.481383,A
72.72727273,247.5398936,A
6.787878788,245.5984043,A
74.66666667,245.5984043,A
6.787878788,243.6569149,A
76.60606061,243.6569149,A
84.36363636,243.6569149,A
4.848484848,241.7154255,A
35.87878788,241.7154255,A
78.54545455,241.7154255,A
80.48484848,241.7154255,A
84.36363636,241.7154255,A
4.848484848,239.7739362,A
35.87878788,239.7739362,A
74.66666667,239.7739362,A
78.54545455,239.7739362,A
80.48484848,239.7739362,A
82.42424242,239.7739362,A
84.36363636,239.7739362,A
86.3030303,239.7739362,A
37.81818182,237.8324468,A
74.66666667,237.8324468,A
84.36363636,237.8324468,A
2.909090909,235.8909574,A
35.87878788,235.8909574,A
37.81818182,235.8909574,A
39.75757576,235.8909574,A
82.42424242,235.8909574,A
86.3030303,235.8909574,A
90.18181818,235.8909574,A
26.18181818,233.9494681,A
32,233.9494681,A
33.93939394,233.9494681,A
41.6969697,233.9494681,A
88.24242424,233.9494681,A
0.96969697,232.0079787,A
26.18181818,232.0079787,A
30.06060606,232.0079787,A
32,232.0079787,A
43.63636364,232.0079787,A
53.33333333,232.0079787,A
90.18181818,232.0079787,A
0.96969697,230.0664894,A
2.909090909,230.0664894,A
28.12121212,230.0664894,A
45.57575758,230.0664894,A
92.12121212,230.0664894,A
0.96969697,228.125,A
20.36363636,228.125,A
47.51515152,228.125,A
49.45454545,228.125,A
94.06060606,228.125,A
0.96969697,226.1835106,A
26.18181818,226.1835106,A
51.39393939,226.1835106,A
53.33333333,226.1835106,A
96,226.1835106,A
20.36363636,224.2420213,A
24.24242424,224.2420213,A
26.18181818,224.2420213,A
51.39393939,224.2420213,A
55.27272727,224.2420213,A
97.93939394,224.2420213,A
99.87878788,224.2420213,A
107.6363636,224.2420213,A
2.909090909,222.3005319,A
20.36363636,222.3005319,A
22.3030303,222.3005319,A
30.06060606,222.3005319,A
57.21212121,222.3005319,A
101.8181818,222.3005319,A
4.848484848,220.3590426,A
16.48484848,220.3590426,A
18.42424242,220.3590426,A
57.21212121,220.3590426,A
59.15151515,220.3590426,A
103.7575758,220.3590426,A
105.6969697,220.3590426,A
117.3333333,220.3590426,A
6.787878788,218.4175532,A
