record_id,tail_length
8835,8.844690244
8839,10.40313703
8917,6.096959883
8935,10.23970348
8938,9.016575774
8941,6.678402411
8988,8.618214353
9003,6.351496565
9004,10.81730909
9059,10.48721993
9064,6.957124991
9084,10.99479613
9199,10.6170731
9213,10.60466993
9394,7.675799093
9487,6.64015509
9549,10.07961187
9658,6.180039821
9730,10.06767995
9816,10.5849873
9820,7.469211958
9827,8.559747651
9836,7.519351717
9958,9.595521086
10056,8.856859608
10061,9.098909035
10138,7.36298732
10150,7.600222768
10152,9.482216838
10161,8.892347876
10166,6.426298259
10195,9.78201259
10200,8.14170621
10202,9.181596069
10211,6.382132595
10226,6.405150144
10376,7.746357785
10391,8.597073318
10451,9.467737215
10470,7.431450886
10560,8.611641198
10564,6.975770643
10568,7.189700546
10634,8.99554445
10639,8.639111999
10644,8.055026827
10650,6.659207818
10662,6.888004304
10730,6.307932498
10739,10.10150851
10742,7.37139154
10847,8.643893741
10866,10.32201981
10868,6.382072828
10984,6.46427964
10994,9.079499013
11097,10.77345202
11117,6.317435841
11259,8.954007845
11370,9.044703079
11454,6.995973985
11455,9.879728247
11458,7.447384068
11545,8.374193567
11552,8.728550915
11573,6.656218776
11749,6.925224217
11753,9.040969162
11757,10.58612324
11814,6.559253579
11826,6.527134236
11893,6.310979936
11899,7.354717341
11906,6.150110488
11967,7.080106425
11969,7.892337468
11992,9.721071753
12109,10.87142079
12187,7.372303212
12479,8.100227722
12494,8.247494368
12519,10.22649384
12641,9.585553555
12647,6.878205921
12736,10.41877114
12771,10.2450988
12822,6.129571423
12836,9.307593795
12891,10.22451832
12903,6.305073286
12904,7.164085299
12907,10.72215406
12921,8.973449448
13044,7.299275538
13073,6.281792873
13075,10.28445132
13204,9.680214884
13209,10.85394048
13221,8.428481224
13222,6.281863611
13237,8.133593945
13356,7.439872473
13359,10.93924985
13375,10.23497898
13487,8.11913866
13513,6.711468449
13526,9.215909294
13528,7.376532475
13553,7.975319781
13664,6.463713311
13668,9.373002885
13698,10.03259062
13723,10.32111822
13732,7.536759661
13847,10.8346444
13865,7.346867627
13874,10.61519837
13882,6.263202115
13891,10.75240177
14046,10.66054779
1357,8.723288178
1923,6.126965664
3386,10.78267533
6267,10.27736689
6930,9.054399695
8092,10.16288274
16633,9.302639273
17398,10.04820262
17763,9.472945436
17826,8.340019126
17906,8.495478571
18092,8.87916292
18203,9.013232967
18222,7.999295955
18350,10.56267169
18454,9.953917964
18912,6.096672358
19036,9.881515624
19039,8.543576281
19098,8.481802051
19137,8.756671365
19207,6.483714178
19209,9.789641447
19231,8.437431482
19379,6.70361859
19559,10.05073253
19648,9.249638694
19653,8.057674386
19753,9.079182679
19764,8.763229298
19869,7.556281453
19901,7.307455666
19948,10.65976589
20084,8.476935518
20097,6.022216936
20103,8.951899071
20200,10.75334081
20244,9.058973022
20250,10.96679771
20260,7.74056033
20279,10.02959594
20337,6.877412132
20340,10.29448594
20368,10.58516598
20438,7.793201342
20442,10.4322769
20448,8.773871996
20467,7.46862819
20577,6.642994842
20596,6.257163977
20704,7.674588766
20708,9.323104862
20720,8.597264457
20786,8.303863884
21050,8.301403077
21105,8.34015914
21173,6.595432495
21212,8.04501302
21217,9.979059809
21290,8.660363885
21718,8.304355466
21834,6.448833277
21883,6.022029727
21889,8.766510941
21935,10.79806507
21936,8.71380484
21941,7.150000523
21993,7.651974501
22002,6.588460711
22053,6.005592596
22113,10.33596818
22125,6.947057875
22170,10.5464596
22174,8.134660309
22241,7.394518883
22367,9.779915265
22548,9.862771681
22565,9.781404964
22664,8.658482351
22686,8.361272527
22695,10.55740391
22706,9.890606269
22726,6.920735303
22729,10.52358326
22832,10.86612759
22837,6.998502696
22849,9.2571167
22858,10.72860285
22859,6.412329391
22860,6.432814127
22877,6.838086741
22900,6.130851674
22907,8.25145599
22995,7.395818258
22999,7.384008811
23004,8.449610467
23009,10.60862606
23014,8.900186502
23034,9.121765101
23036,10.59796944
23039,9.789536863
23158,9.203266261
23160,9.62698672
23221,7.221081782
23229,8.449925817
23352,7.526915863
23505,6.526353898
23525,10.10357553
23533,9.370107574
23560,10.92845715
23591,10.06197456
23661,7.034509046
23688,9.834213207
23690,9.742438761
23704,8.801206931
23731,7.506924619
23889,9.992968467
23938,8.800903082
24026,7.084566987
24043,9.968012548
24077,8.873239592
24177,6.107055334
24221,9.099929694
24287,9.435456847
24320,10.00846851
24434,7.150921402
24450,7.070962672
24539,6.880759346
24567,8.853970455
24597,6.227306281
24701,7.827001611
24812,8.07162714
24818,6.615271765
24975,9.820590893
25160,6.292473544
25178,7.29436495
25237,10.6490486
25704,7.341779501
25716,10.77089119
25825,10.74747438
25829,10.45148927
26354,7.791504187
26550,7.058397589
26553,7.883506159
26623,10.23996183
26778,7.964062724
26801,7.589827781
32184,8.5627879
32419,8.478473695
32850,8.012466374
1295,6.529293395
5339,7.149249488
9200,10.08890533
10385,10.28317032
12175,9.851501122
12189,7.087135879
12342,9.168153076
12619,10.52210732
13096,6.65292992
13220,7.80902502
13393,9.51450942
13498,9.319327906
13666,10.22045177
14970,8.670290854
15046,10.16211868
15047,6.806794624
15057,6.242735138
16802,6.865757748
16911,8.526695428
17021,9.147162495
17124,9.483922596
17154,7.65596839
17372,8.743220954
17494,7.412533449
17890,8.337037446
18658,7.570898993
19441,10.82819631
32060,9.301418512
35007,7.134881952
35010,6.362696677
42,10.87565628
250,7.803386143
564,8.157154281
816,6.377126798
884,9.631522717
889,8.113094084
988,6.168970622
996,6.67597368
997,10.9455529
1079,6.830077647
1091,9.068901233
1153,10.97708953
1156,9.706412433
1163,9.186094641
1254,7.545176225
1260,7.82465344
1360,10.13195149
1363,8.924371664
1373,10.07417747
1451,9.116400614
1452,10.39494048
1525,8.715082598
1526,10.17481256
1588,8.514605868
1592,10.24105866
1649,7.441899037
1652,7.48450998
1689,10.71527372
1690,10.11303929
1698,8.027408571
1770,8.266108858
1821,7.064960156
1828,9.537961058
1883,8.500382526
1888,10.24766131
1891,7.098578343
1929,6.791469679
1984,7.981995142
2134,6.239532843
2162,10.46382445
2293,10.33582252
2554,7.17468606
2577,6.705487551
2796,6.344598255
2876,7.254936502
2888,8.42786724
2893,6.492997163
2962,8.196820482
2964,9.769589305
2969,9.689786693
2976,10.3003977
2986,7.942468459
3047,6.165555488
3048,10.40758356
3057,9.379296118
3125,6.085994384
3139,10.27540165
3194,9.701055925
3196,9.807154429
3253,7.467549757
3378,9.241389795
3383,7.889320164
3509,7.921957023
3512,8.260667746
3622,6.085042352
3623,9.35892209
3660,9.897798507
3708,7.342217256
3818,8.422439054
3823,7.722240796
3826,10.12788955
4191,6.790800157
4197,6.664298011
4207,6.766288659
4260,7.310939576
4365,6.40234188
4371,7.6390317
4558,8.825767937
4575,6.431210937
4659,10.34621619
4700,6.738257014
4764,8.977800948
4982,6.486649083
5084,7.66345074
5216,10.5389964
5347,8.19254634
5539,6.777269546
5694,9.364226473
5704,6.12977644
5707,9.694811568
5848,6.420953623
5852,8.041082435
5856,9.330571067
5859,10.51579048
5866,10.76600931
6064,6.169338332
6077,6.360285093
6085,8.989473012
6137,9.476392959
6234,6.263488839
6242,9.253684022
6337,7.698132482
6341,10.90931943
6352,7.731639515
6798,6.847354879
6861,8.36316824
6981,7.689286805
7474,7.953696029
7638,6.060511198
7667,6.079870002
7696,10.39369907
7709,10.03762499
7848,6.062720662
7977,6.930244739
8100,6.619761478
8157,6.406366868
8305,7.27362665
8419,9.767941121
8451,9.071545474
8591,9.109843199
8723,6.418405544
8827,10.31733417
8929,9.438230355
8931,8.370901954
9002,10.69252395
9061,9.985562469
9071,6.799229107
1378,7.632988162
6614,8.500047955
6634,10.32855021
16421,10.89009155
16512,8.948033683
17406,9.843630833
17583,10.81246709
17593,10.96959697
17673,6.451595867
17677,8.061523356
17679,7.12967001
17740,8.833583363
17837,7.409793625
18822,9.043327323
18826,7.564543642
18830,6.599400817
18922,8.301884581
18926,6.030878802
19886,10.52733786
20027,6.80764315
20029,9.0768809
20100,7.158875762
20185,6.267031692
20192,8.355103561
20198,7.00635816
20254,9.81141305
20259,10.87013269
20266,8.705197827
20780,8.433591873
20788,6.025986404
20792,7.479545666
20796,9.909812149
20850,8.213444443
20895,7.939822278
20900,6.717442427
20913,7.438465747
20924,8.086819673
20926,7.801041556
20928,8.917594782
20974,7.821120684
20975,10.59469861
20983,7.53659952
21039,9.32406356
21620,9.720824342
21634,9.460777696
21676,10.40679361
22376,7.576477131
22457,6.627667959
22576,8.447713938
23588,10.93130091
23667,8.465118074
23692,6.177719028
23718,7.282363294
23903,8.231356899
23932,9.467742788
23946,8.977971651
24068,9.692664528
24074,10.46803901
24183,10.13610793
24198,9.230326838
24314,7.840445899
24315,7.116436407
24391,9.239792717
24414,8.826843272
24454,10.71415844
25283,10.77245781
25417,9.27145318
25418,6.64677681
25460,10.06221152
25470,7.803827352
25492,8.796458162
25530,9.33790083
25754,6.120598195
25758,10.74543869
25762,6.983040988
25764,8.358044916
25808,7.243207704
26052,7.743652083
26064,9.079480347
26080,7.628650993
26282,8.896477398
26288,7.152614284
26412,7.440154091
26547,8.391643642
26641,7.359558466
27790,9.549736709
27874,7.927112926
27902,6.354935979
28020,7.05331577
28169,6.728188968
28182,6.784092962
28194,7.480061158
28231,10.40264493
28360,6.227737715
28363,6.00994265
28364,8.659691802
28494,7.731353423
28496,8.603914198
28692,10.76857604
29593,10.29127875
29829,8.250665216
30594,8.325735261
30597,8.638007451
30942,8.072110225
31131,7.788552762
31403,6.646331247
32848,6.465795264
27011,8.264254792
27222,6.401412527
27239,10.93839725
30765,8.134313154
33256,6.957671653
34469,6.121066447
2069,6.287096377
2151,10.18905627
2412,7.988553243
2413,8.177222513
2738,9.000571687
2809,6.432658661
2823,6.471560739
3257,9.377866588
3394,10.473272
4246,6.979885682
4695,9.360322112
4823,7.963683693
4891,8.702212409
6109,6.021508235
6631,6.099582273
6641,6.080241789
6873,6.229593924
7178,9.591835693
7968,10.62962031
7974,8.554445353
7991,10.98633848
8087,6.738337641
8448,9.298527618
8566,6.758027221
8733,7.914318806
9302,8.137768626
9310,8.812957203
9372,6.826372686
9457,6.224357644
9559,8.930747351
9848,6.635172015
11114,9.553031392
12909,6.990842322
12929,10.67133651
13058,8.319160365
13849,10.89825342
14383,9.905343084
14401,9.253119354
14403,9.244099913
14548,10.09381861
14656,10.7546841
14852,8.422600148
14857,6.240768885
15736,6.430102062
15752,10.91451833
15930,9.940722084
17375,8.658724985
18244,7.631168199
18818,7.748237838
18915,8.284617373
19014,8.261915071
19028,9.364550312
19127,6.211363478
19204,7.726264503
19376,6.214816276
19563,9.881866252
20907,10.82591512
21278,6.815246204
25506,7.829487726
26047,8.993026198
26085,10.88242494
26319,6.946593108
27247,7.464191116
27798,6.489081116
28040,10.9654016
28365,8.000246906
28689,9.194196374
28693,7.139572315
28831,8.018851
28833,9.695423079
28944,9.464833893
28946,10.69116175
29057,6.337305469
29060,6.282348436
29963,7.545749366
29966,7.905967243
31237,8.325643502
31404,6.254446957
31405,6.608067169
31409,6.429346851
31643,9.492372247
33606,10.0324256
33813,7.118461814
1687,7.575515545
1707,8.93092083
1758,7.215333568
1767,6.427188813
1826,10.27423162
1830,10.60028595
1899,8.940305327
1932,6.633365939
1938,8.915114521
1996,8.557366993
2317,9.000290898
2320,8.058701809
2365,9.729539103
2430,10.07769604
2594,10.40344241
2696,8.562617261
2744,10.2621076
3079,9.037370441
3151,10.13016589
3202,8.217354106
3496,7.154684989
3500,8.894683807
3621,7.701830085
4250,7.831730132
6949,10.74535137
7340,7.196207152
7348,6.60899767
7875,7.332771759
8431,8.479388515
8438,8.772052743
8587,9.429218669
8719,8.401206528
9106,7.262107554
9226,8.692475427
9527,10.22041739
9840,7.717594241
10205,7.596835174
10249,7.92942285
10674,7.810760268
12746,8.655097694
13916,9.372840331
24949,7.732390705
1362,10.42221441
3061,7.52064601
3262,9.510562094
11891,9.014089318
30195,9.45357172
1455,7.425150952
1457,6.577173949
2155,10.0729534
2169,9.451627116
2173,8.940089945
2228,6.671888847
4219,7.407875397
4870,8.465153132
4898,9.231200539
4900,7.893426599
4993,8.04370367
4995,7.697981096
5553,10.02622589
6792,8.589010856
6816,9.742179892
7162,7.592048551
7165,9.445569036
7231,7.469578922
7322,6.878990859
7325,6.561369087
7507,9.145030602
8422,10.60793437
8702,8.59393994
9716,10.48276632
9811,8.701605288
9845,9.518134628
10048,7.560378124
10189,9.676386283
10207,6.135922844
10642,9.502146599
11964,9.976915327
11990,8.732640626
13229,7.539586908
17659,10.86632927
17898,10.78507127
18734,8.724624102
18755,7.497107573
19641,10.49457663
20361,8.984724252
22665,9.539352997
35012,6.94691519
5378,8.44643179
5545,10.50911969
5591,9.723699366
5734,8.303904876
5890,8.053889233
7018,8.082610227
7221,9.441545165
7227,8.2766559
7336,9.749281
7464,10.25573547
7482,6.20442997
7534,10.50972056
7862,6.200296924
9371,9.194727665
9403,7.672514242
9465,10.15006313
9483,8.561471896
10981,8.529726698
11461,9.095611518
12183,8.212875009
12324,8.312170045
13081,8.355374917
13531,7.976366752
13717,10.49279213
13893,7.528836975
15383,7.749796185
15511,8.065809051
15559,9.177336842
15934,10.53901892
15964,7.339121759
16017,9.166230915
16104,10.22610759
16136,8.706840574
16266,8.120732695
16527,8.424693021
16609,6.144562878
16639,6.742197118
16646,8.075962472
16793,8.533963543
16904,9.123448597
16918,9.298036002
17008,6.990888319
17042,7.604971008
17158,8.020079242
17293,8.320744209
17400,6.738356073
17498,6.073690101
17687,8.513803655
17743,6.049236786
18074,6.093187855
18341,9.352213235
18357,7.47637849
18465,7.667239637
18565,6.917613814
18572,6.647301306
19120,9.45761492
19225,8.019455722
19234,9.103431349
19248,10.57414145
19382,6.507809885
19408,7.391611344
19444,6.193816198
19644,7.759684307
19649,10.20321204
19890,10.00536587
20531,10.53615158
20589,6.556451331
20599,9.161301311
20638,6.184650845
20646,7.864325019
20656,8.326544349
20726,6.668774711
20919,9.806721785
21042,7.938433736
21117,10.93334016
21280,6.247287679
21285,7.883956006
21334,9.879427975
21390,9.277103283
21499,9.375216604
22058,10.38871008
22110,6.806614485
22681,10.02363997
22716,7.688264936
23126,7.463910796
23377,10.2133439
23599,8.062287123
23685,7.890014325
24712,6.118395234
24803,9.192549226
24832,6.300234017
24839,10.5773363
24930,10.76187002
24963,8.618661904
24964,9.944566657
25226,8.207990264
25244,10.99660048
25520,6.345519555
25773,7.674955887
25814,9.136411225
26091,10.77399433
26632,7.149369256
26956,6.644445015
27238,8.847100521
27327,10.92745693
27422,10.05893959
27581,6.892568541
27794,6.829939912
28947,7.358882916
29196,6.002669644
29197,10.98587481
29198,10.47549663
29201,9.642367155
29335,6.794811132
31798,9.893071559
31870,10.7610063
33258,8.355621575
33259,8.952174494
33454,9.858036441
33605,10.99130798
5568,6.09920672
5005,6.628957951
5579,6.570710528
5888,8.006167599
6278,6.897945776
6363,10.8494292
6390,9.962234134
7001,6.444459078
10075,9.938658582
11448,9.907043485
11576,7.035330058
11747,7.169961474
11980,10.84113798
13539,8.009056825
13555,9.923828864
13707,9.52719798
14564,9.108096602
14679,7.521665083
14786,10.22161165
14875,8.074182113
14971,9.961316332
14974,7.700060678
15065,7.46835207
15164,7.33792706
15311,10.78892654
15491,6.228112246
15499,7.351172386
15515,7.953440527
15745,8.808521992
15962,10.87208909
16013,6.607260361
16021,6.509116759
16039,7.525881677
16041,6.890494194
16127,10.06385079
16140,6.819899682
16225,9.90113209
16252,8.791353477
16356,8.960400106
25189,8.186171785
25234,8.412847304
25455,8.79008645
25539,7.401212019
25685,10.99234043
25771,7.24221482
25784,8.059353412
25822,6.343608821
26112,6.664433725
26124,6.805471233
26298,10.21017501
26784,6.240721708
26840,8.497460345
27294,6.365279111
27352,7.190346651
27420,10.12301291
27460,8.85773952
28204,9.433698156
28497,9.721752344
28690,9.280935221
28695,6.076619548
29059,7.824873877
29460,8.082158433
12507,6.520183092
13197,7.97071366
13350,8.917251849
13360,6.779445855
14015,9.710301914
14197,6.107585266
14458,8.841296685
16098,8.726636059
16121,10.72053873
16128,8.106125867
16496,7.73828124
17373,8.809771445
17488,6.403958937
18462,7.156695598
30189,8.332811106
5535,6.059899767
14223,7.128364885
14233,7.541881927
15767,8.923637858
16525,7.120645057
16771,9.480669664
17000,6.36524783
19218,7.437495652
30326,10.95882225
3291,6.930844664
16089,6.547032976
17014,8.259283562
30463,6.788081049
25811,9.688327685
21556,8.235499137
14250,7.519413828
18768,8.679879796
18935,10.18180622
19546,8.475160925
20902,9.696249491
20991,10.01115264
25703,6.467638765
26407,6.356491541
26821,7.237645805
26828,7.454145884
26961,9.358794511
27032,6.673470948
27140,9.556242447
27161,8.88093916
27300,7.699161499
27316,9.513003249
27545,10.26786755
27568,9.195982355
27693,7.545540859
27698,7.573092967
27749,8.059544199
27890,9.849550934
28051,7.77194357
28071,8.703892908
28197,9.816119618
28211,8.907167177
28359,6.89273894
28361,8.347172232
28362,7.236992412
28492,10.04787501
28493,10.60111563
28495,6.986254311
28691,7.332839733
28694,7.730029929
28830,6.548536177
28832,10.25543494
28834,8.535549779
28945,10.82466163
29058,6.207847166
29199,8.32435966
29200,7.811111525
29336,7.019069465
29337,8.017329562
29461,10.40408453
29462,7.109410464
29594,8.356144962
29595,9.915259595
29730,7.922839012
29731,8.559022298
29732,10.99570795
29733,7.424456754
29734,9.09877255
29877,7.865696562
29878,7.185587101
29879,7.633886832
29880,9.88590264
29881,10.90837028
29882,6.096821457
29964,8.70287262
29965,10.56296108
29967,7.690203649
29968,9.479467597
29969,8.988526765
30082,7.893080113
30083,10.30974415
30084,8.259523724
30085,6.09143535
30086,7.733964455
30188,8.423370444
30190,10.88303054
30191,7.12188777
30192,6.298959087
30193,9.068535847
30194,9.069510729
30323,7.399218712
30324,10.91502191
30325,8.863048462
30327,7.286069142
30462,8.730534626
30464,9.157602648
30465,10.73984749
30466,9.727385562
30467,8.041253767
30468,8.699551849
30469,6.70975877
30595,6.129123358
30596,8.307907075
30598,10.23097083
30762,7.284645147
30763,6.121944792
30764,9.294384263
30766,10.02573243
30939,9.291518815
30940,6.130045303
30941,9.484099875
30943,8.453290932
30944,10.73818011
30945,8.008175162
31126,8.16772498
31127,10.83404706
31128,6.240650767
31129,9.381483777
31130,6.210671835
31132,7.418783756
31133,8.523959052
31235,7.2769738
31236,8.696440545
31238,8.647996988
31239,7.661475631
31240,10.68457095
31406,6.427221765
31407,6.807823555
31408,6.144683318
31410,6.202310816
31533,10.80854872
31534,9.694233125
31535,10.25044829
31641,9.028366697
31642,6.956601428
31644,7.697533058
31729,7.025013104
31799,7.817185077
31800,10.53925846
31960,10.53017754
31961,9.647820097
32061,6.02285871
32181,7.657379108
32182,7.555735419
32183,7.010275309
32185,10.00449102
32186,6.352237732
32187,8.239577842
32415,9.098252291
32416,10.79507389
32417,6.702947173
32418,8.732502061
32631,10.40272086
32632,6.148355103
32633,6.057439682
32634,6.55600505
32635,8.05492405
32636,7.747433121
32637,9.020140544
32638,8.55792275
32847,6.946716686
32849,8.674566568
32851,8.428598284
32852,8.847949844
32853,9.970001558
33059,6.395768633
33060,6.648585209
33061,9.345370037
33062,6.632528522
33063,8.095247101
33064,10.91431747
33065,7.189499063
33066,9.972843293
33254,9.801110337
33255,9.957360015
33257,8.759244576
33260,6.352057017
33261,6.402131047
33262,10.40961957
33263,8.65970189
33358,9.095527636
33359,9.463294687
33360,10.6470628
33361,10.23203754
33362,9.926865382
33363,6.774832256
33455,6.596094952
33456,7.347683838
33457,8.358173196
33458,9.178992457
33459,9.076262252
33460,10.13703438
33602,6.236177865
33603,6.465809356
33604,6.401454676
33607,8.465944773
33809,7.20371796
33810,9.383698914
33811,6.22799248
33812,10.70998984
33814,10.25643229
33815,8.942674194
33993,9.141736217
33994,9.825798187
33995,10.47895435
33996,8.398774353
33997,8.954706086
33998,7.39164754
33999,6.763467163
34000,7.202251575
34001,10.40553652
34232,10.09656709
34233,10.98837097
34234,10.68869228
34235,9.420471995
34236,10.26863824
34237,6.963937198
34238,7.163697279
34239,10.07042758
34240,6.211836204
34241,8.037587757
34242,7.741354608
34243,9.528108441
34463,10.05614371
34464,8.660086916
34465,7.028311654
34466,10.30898687
34467,10.37967892
34468,10.99765857
34470,10.32759523
34471,10.16269623
34472,8.842760208
34473,9.896991417
34474,6.574656718
34681,9.714787991
34682,10.35625165
34797,7.181408033
34798,7.290636703
34799,7.434300439
34800,8.055477083
34801,6.682226536
34802,6.623355891
34803,9.645453868
34804,7.812742966
34805,8.638793011
34806,8.505883846
34807,6.760298425
34808,6.966211186
35005,10.15112731
35006,8.955461597
35008,7.694973973
35009,8.142186798
35011,6.539650898
35013,6.695062056
35014,10.8407333
35015,6.722134932
35016,7.584221587
35017,10.01040813
35223,7.273621366
35224,10.27963572
35225,6.416839537
35226,6.742275673
35227,7.727148907
35228,9.701392945
35229,8.964067564
35230,7.412119
35426,6.796935419
35427,6.457035985
35428,9.469177155
35429,7.015410761
35430,9.561171287
35431,7.416793858
35432,8.603639198
35433,6.703310856
35434,7.553929955
194,10.02870742
297,10.63513634
390,10.71727457
475,7.084308251
546,7.843429903
2211,8.553515546
3212,6.444381753
3272,10.57856872
3679,6.143746403
4782,10.25378041
4838,9.62502854
4846,9.298268399
4914,6.531210979
4923,9.14158649
4974,9.923224445
4986,10.88941475
5134,6.997328757
5218,9.188170182
5241,8.120660142
5401,8.953886045
5552,9.327908053
6283,7.511218714
6555,9.297535017
7077,10.13818671
7149,8.571526571
8248,6.94019775
8410,7.433996329
8652,8.874865246
8768,10.31054838
9282,10.78284516
9345,9.442343597
9420,8.75397577
9501,10.80451237
11704,10.1200872
11934,8.920802331
12748,9.384551752
13336,10.43269762
13449,9.762470956
13795,8.143716217
14109,6.43048018
14419,9.574571811
14501,8.023805745
14718,8.14944377
28,10.98041564
33,10.78407016
37,7.935326016
39,10.80657655
99,7.641992483
111,7.569336185
199,7.312959255
203,6.593813306
210,7.237090146
295,8.887663839
312,10.80764298
384,7.251074391
388,10.48804621
468,8.485639352
484,9.175088844
541,7.037920607
549,9.243517363
557,7.283580401
616,9.44924596
617,9.526363383
628,9.63881342
690,7.27182878
694,7.712642465
697,6.483496825
780,6.947375905
781,7.480533314
782,10.42316332
794,10.89930831
799,8.162917687
885,9.80618497
887,10.32403386
898,10.58366493
906,9.236329526
946,6.568626829
979,7.328017894
1039,9.782289501
1120,10.46693734
1134,9.139494109
1139,9.981531954
1195,9.190208195
1203,7.955479146
1208,9.39725398
1245,10.06394623
1312,9.356709768
1317,8.973324948
1344,7.480883969
1346,10.12395475
1397,7.675194391
1426,9.783158736
1434,7.868167007
1483,8.114683229
1486,6.555702782
1498,8.200313141
1514,7.970011203
1555,7.367404831
1562,8.64669737
1567,7.887973021
1624,7.916960953
1629,8.787731405
1712,8.88576799
1725,6.02335034
1734,10.90026896
1813,8.114857938
1876,7.386855396
1931,8.21260205
1983,9.18490744
1992,6.001546013
2035,10.22893242
2040,10.45131515
2090,7.596605147
2091,8.130287573
2244,7.541700871
2252,6.339141678
2256,8.594897299
2268,10.32461219
2274,9.301882666
2279,6.385471225
2286,8.055446052
2290,6.755776241
2297,7.316079879
2310,10.20722023
2319,8.318787436
2324,6.903813868
2445,6.162707628
2480,8.56871756
2481,6.089387844
2575,10.11128992
2648,7.615409254
2723,10.53423686
2761,10.18411114
3211,9.22602064
3345,7.13237816
3442,10.09574131
3600,9.678909721
3681,6.501288846
3686,10.00448927
3690,9.527863058
3809,8.266697739
3824,6.238423318
3857,9.75195978
3915,10.66252271
3937,10.99373505
3942,8.875166944
4214,7.73113744
4229,6.305468073
4253,6.168950181
4274,10.71124776
4282,7.060111072
4327,8.003669119
4335,10.17979461
4344,8.202284295
4351,9.101212735
4398,8.212094641
4404,6.029830452
4563,7.98184372
4572,8.03202808
4594,10.09829326
4608,7.003928381
4620,10.99448291
4638,8.587245617
4731,8.490955417
4735,9.999784257
4751,9.522182161
4760,6.678282799
4776,9.057241999
4784,6.075009457
4840,10.78967402
4842,7.472553839
4844,9.120435269
4918,10.25324878
4926,6.382887847
4931,8.070358996
4976,9.664319949
4977,8.128692982
4988,7.292469682
4991,6.9803533
5003,9.139421272
5119,9.821161686
5149,8.262238404
5156,8.59253206
5199,8.588410856
5209,10.44086361
5223,10.48950045
5226,7.532989022
5235,9.962073305
5260,7.836514007
5265,7.489444495
5388,7.675958458
5416,8.564256367
5446,10.35583836
5449,7.600877247
5460,6.413766593
5461,7.976864571
5549,10.08774902
5563,7.122983465
5584,7.903504218
5590,9.487439401
5716,9.454930244
5729,9.287059773
5756,9.835522009
5855,9.056997895
5870,7.91429995
5880,10.37613651
5907,10.44239216
6083,7.392454512
6092,9.978139145
6094,10.82326411
6096,7.960695491
6143,9.560226006
6239,8.307132763
6251,9.866452802
6255,8.73160598
6263,6.721284783
6287,8.937375323
6328,9.503182429
6364,10.81299543
6373,9.257788694
6388,10.14378354
6406,7.812793636
6410,8.527068891
6521,9.353771677
6547,7.992020789
6552,9.241590884
6821,6.496513769
6862,9.138149418
6869,10.9067116
6879,8.703689812
6927,7.533820175
6938,8.686752595
7056,7.964113867
7076,7.923669043
7079,8.903477954
7132,8.331485122
7152,7.783943608
7179,6.842668366
7186,6.359795676
7223,8.970092538
7326,9.965133074
7337,8.191669594
7345,9.156561758
7363,9.440507879
7365,8.491943273
7492,6.886407935
7493,10.91238115
7498,6.703087674
7500,8.032275178
7523,10.49070166
7525,7.425487739
7537,8.821334423
7747,9.15124016
7792,10.98843059
7897,8.842569473
7933,10.95965364
8009,8.55768379
8039,7.556615031
8047,8.851742345
8133,10.65153909
8154,10.41848074
8234,8.809634991
8238,8.099948041
8264,9.383984342
8269,7.917343287
8366,8.443349853
8367,8.236661079
8370,10.10393128
8395,9.354223252
8482,6.52114042
8504,6.076287357
8521,10.69831151
8548,7.458494453
8555,6.816281359
8639,8.775991186
8680,9.494424935
8684,7.664311521
8763,9.258150491
8791,10.77068407
8808,7.86918762
8880,7.818804243
8890,9.625344137
8907,7.723669234
8969,9.221595607
9035,8.993806464
9160,6.580763771
9191,10.40152757
9262,10.80565656
9274,9.195022957
9281,9.080079576
9366,10.26218992
9367,10.35551124
9368,6.403321723
9431,7.668782871
9451,9.426651264
9503,7.768793111
9510,9.828047231
9568,7.087223302
9609,8.97129523
9610,10.79148068
9678,9.42477939
9684,8.983751738
9691,8.40192615
9707,6.242587541
9783,8.497380961
9788,7.472506454
9887,8.482759161
9918,9.907190146
10005,6.649937112
10032,9.245263671
10130,8.955080017
10326,7.753619713
10330,7.388921976
10349,10.46691117
10359,6.302036176
10436,6.922571594
10446,10.86666371
10504,6.082493875
10506,6.256797129
10527,9.77162948
10534,7.467426788
10608,9.103984089
10632,8.697311233
10683,10.01303045
10702,7.838280038
10721,7.377367878
10785,9.005376258
10806,7.711902815
10813,8.90286304
10833,9.513852883
10925,9.113097685
10930,7.456377879
10957,6.960074317
11025,9.758281523
11045,8.379458876
11046,10.48193816
11052,6.660377929
11069,8.535614981
11071,9.352336697
11085,8.460199706
11175,9.061747842
11183,10.53902382
11194,9.210996644
11206,8.952888723
11224,10.92262583
11307,8.286215631
11323,7.270914023
11338,9.237961773
11402,7.589316502
11411,7.59856458
11431,6.823057822
11434,7.318438654
11491,7.671630881
11534,8.151492877
11536,9.64877429
11585,6.184875603
11609,7.748116248
11688,10.99197832
11697,7.757205885
11710,7.185726639
11721,9.29773563
11726,8.019044426
11776,8.392430675
11797,10.93761645
11800,6.285854001
11804,6.207707281
11852,10.48695196
11859,9.204109417
11874,7.053486806
11883,6.417842478
11885,6.038217548
11939,9.325885577
11942,7.732707922
11959,7.630766641
12038,9.723924806
12042,7.3582973
12064,9.783090762
12119,10.23468104
